ProductID	Company	ProductName	IndexName	Currency	ParticipationRate	CapRate	FloorRate	TermYears	Status	CohortNo	CohortStartDate	CohortEndDate	IndexBaseValue	Date	Price	FXMonth	FXPair	FXRate	IndexNormalized	RawIndexReturn	ParticipatedReturn	CreditedReturn	ProductValue
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-19	"4,452.37"	2023-05-01	USD/THB	33.28	94.95	-5.28%	-4.22%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-22	"4,381.76"	2023-05-01	USD/THB	33.28	93.45	-6.78%	-5.43%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-23	"4,371.08"	2023-05-01	USD/THB	33.28	93.22	-7.01%	-5.61%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-24	"4,406.87"	2023-05-01	USD/THB	33.28	93.98	-6.25%	-5.00%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-25	"4,382.72"	2023-05-01	USD/THB	33.28	93.47	-6.76%	-5.41%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-26	"4,355.09"	2023-05-01	USD/THB	33.28	92.88	-7.35%	-5.88%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-29	"4,373.28"	2023-05-01	USD/THB	33.28	93.27	-6.96%	-5.57%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-30	"4,384.83"	2023-05-01	USD/THB	33.28	93.51	-6.72%	-5.37%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-05-31	"4,280.56"	2023-05-01	USD/THB	33.28	91.29	-8.94%	-7.15%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-01	"4,226.98"	2023-06-01	USD/THB	33.42	90.15	-10.08%	-8.06%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-02	"4,227.81"	2023-06-01	USD/THB	33.42	90.16	-10.06%	-8.05%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-05	"4,199.22"	2023-06-01	USD/THB	33.42	89.55	-10.67%	-8.53%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-06	"4,158.86"	2023-06-01	USD/THB	33.42	88.69	-11.52%	-9.22%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-07	"4,096.66"	2023-06-01	USD/THB	33.42	87.37	-12.85%	-10.28%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-08	"4,132.96"	2023-06-01	USD/THB	33.42	88.14	-12.08%	-9.66%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-09	"4,067.89"	2023-06-01	USD/THB	33.42	86.75	-13.46%	-10.77%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-12	"3,964.98"	2023-06-01	USD/THB	33.42	84.56	-15.65%	-12.52%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-13	"3,984.42"	2023-06-01	USD/THB	33.42	84.97	-15.24%	-12.19%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-14	"4,045.07"	2023-06-01	USD/THB	33.42	86.27	-13.95%	-11.16%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-15	"4,088.28"	2023-06-01	USD/THB	33.42	87.19	-13.03%	-10.42%	0.00%	100.00
AIA_SP500	AIA Thailand	AIA S&P 500 Linked	S&P 500	USD	80.00%	12.00%	0.00%	5	Active	1	2023-01-01	2028-01-01	"4,700.58"	2023-06-16	"4,081.52"	2023-06-01	USD/THB	33.42	87.04	-13.17%	-10.54%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-03	"15,871.39"	2023-04-01	HKD/THB	4.36	100.00	-19.77%	-17.80%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-04	"16,116.21"	2023-04-01	HKD/THB	4.36	101.54	-18.54%	-16.68%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-05	"15,922.85"	2023-04-01	HKD/THB	4.36	100.32	-19.51%	-17.56%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-06	"16,222.06"	2023-04-01	HKD/THB	4.36	102.21	-18.00%	-16.20%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-07	"15,913.74"	2023-04-01	HKD/THB	4.36	100.27	-19.56%	-17.60%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-10	"15,746.67"	2023-04-01	HKD/THB	4.36	99.21	-20.40%	-18.36%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-11	"15,641.00"	2023-04-01	HKD/THB	4.36	98.55	-20.94%	-18.84%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-12	"15,508.22"	2023-04-01	HKD/THB	4.36	97.71	-21.61%	-19.45%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-13	"15,600.16"	2023-04-01	HKD/THB	4.36	98.29	-21.14%	-19.03%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-14	"15,413.36"	2023-04-01	HKD/THB	4.36	97.11	-22.09%	-19.88%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-17	"15,317.76"	2023-04-01	HKD/THB	4.36	96.51	-22.57%	-20.31%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-18	"15,224.18"	2023-04-01	HKD/THB	4.36	95.92	-23.04%	-20.74%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-19	"15,080.29"	2023-04-01	HKD/THB	4.36	95.02	-23.77%	-21.39%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-20	"15,199.51"	2023-04-01	HKD/THB	4.36	95.77	-23.17%	-20.85%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-21	"15,113.89"	2023-04-01	HKD/THB	4.36	95.23	-23.60%	-21.24%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-24	"15,220.53"	2023-04-01	HKD/THB	4.36	95.90	-23.06%	-20.76%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-25	"14,993.04"	2023-04-01	HKD/THB	4.36	94.47	-24.21%	-21.79%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-26	"15,135.00"	2023-04-01	HKD/THB	4.36	95.36	-23.49%	-21.15%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-27	"14,856.58"	2023-04-01	HKD/THB	4.36	93.61	-24.90%	-22.41%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-04-28	"14,784.66"	2023-04-01	HKD/THB	4.36	93.15	-25.27%	-22.74%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-01	"14,678.20"	2023-05-01	HKD/THB	4.39	92.48	-25.80%	-23.22%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-02	"14,586.18"	2023-05-01	HKD/THB	4.39	91.90	-26.27%	-23.64%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-03	"14,744.98"	2023-05-01	HKD/THB	4.39	92.90	-25.47%	-22.92%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-04	"14,844.46"	2023-05-01	HKD/THB	4.39	93.53	-24.96%	-22.47%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-05	"14,747.73"	2023-05-01	HKD/THB	4.39	92.92	-25.45%	-22.91%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-08	"15,023.62"	2023-05-01	HKD/THB	4.39	94.66	-24.06%	-21.65%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-09	"15,161.03"	2023-05-01	HKD/THB	4.39	95.52	-23.36%	-21.03%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-10	"15,210.31"	2023-05-01	HKD/THB	4.39	95.83	-23.11%	-20.80%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-11	"15,162.94"	2023-05-01	HKD/THB	4.39	95.54	-23.35%	-21.02%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-12	"15,138.92"	2023-05-01	HKD/THB	4.39	95.38	-23.48%	-21.13%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-15	"14,844.68"	2023-05-01	HKD/THB	4.39	93.53	-24.96%	-22.47%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-16	"15,019.56"	2023-05-01	HKD/THB	4.39	94.63	-24.08%	-21.67%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-17	"15,176.06"	2023-05-01	HKD/THB	4.39	95.62	-23.29%	-20.96%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-18	"14,941.27"	2023-05-01	HKD/THB	4.39	94.14	-24.47%	-22.03%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-19	"14,956.18"	2023-05-01	HKD/THB	4.39	94.23	-24.40%	-21.96%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-22	"15,153.86"	2023-05-01	HKD/THB	4.39	95.48	-23.40%	-21.06%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-23	"15,060.10"	2023-05-01	HKD/THB	4.39	94.89	-23.87%	-21.49%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-24	"15,244.33"	2023-05-01	HKD/THB	4.39	96.05	-22.94%	-20.65%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-25	"15,221.39"	2023-05-01	HKD/THB	4.39	95.90	-23.06%	-20.75%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-26	"15,004.79"	2023-05-01	HKD/THB	4.39	94.54	-24.15%	-21.74%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-29	"15,193.88"	2023-05-01	HKD/THB	4.39	95.73	-23.20%	-20.88%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-30	"15,214.54"	2023-05-01	HKD/THB	4.39	95.86	-23.09%	-20.78%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-05-31	"14,802.31"	2023-05-01	HKD/THB	4.39	93.26	-25.18%	-22.66%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-01	"14,773.77"	2023-06-01	HKD/THB	4.36	93.08	-25.32%	-22.79%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-02	"15,000.16"	2023-06-01	HKD/THB	4.36	94.51	-24.18%	-21.76%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-05	"15,150.62"	2023-06-01	HKD/THB	4.36	95.46	-23.42%	-21.07%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-06	"15,024.72"	2023-06-01	HKD/THB	4.36	94.67	-24.05%	-21.65%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-07	"15,156.73"	2023-06-01	HKD/THB	4.36	95.50	-23.39%	-21.05%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-08	"15,136.69"	2023-06-01	HKD/THB	4.36	95.37	-23.49%	-21.14%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-09	"15,333.42"	2023-06-01	HKD/THB	4.36	96.61	-22.49%	-20.24%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-12	"15,190.62"	2023-06-01	HKD/THB	4.36	95.71	-23.21%	-20.89%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-13	"15,198.43"	2023-06-01	HKD/THB	4.36	95.76	-23.17%	-20.86%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-14	"14,941.59"	2023-06-01	HKD/THB	4.36	94.14	-24.47%	-22.03%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-15	"14,942.45"	2023-06-01	HKD/THB	4.36	94.15	-24.47%	-22.02%	0.00%	100.00
AIA_HANG	AIA Thailand	AIA Hang Seng Linked	Hang Seng	HKD	90.00%	15.00%	0.00%	5	Active	1	2023-04-01	2028-04-01	"19,783.00"	2023-06-16	"14,617.91"	2023-06-01	HKD/THB	4.36	92.10	-26.11%	-23.50%	0.00%	100.00
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-01	"14,642.93"	2023-03-01	USD/THB	33.73	100.00	12.99%	9.74%	9.74%	109.74
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-02	"14,558.67"	2023-03-01	USD/THB	33.73	99.42	12.34%	9.25%	9.25%	109.25
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-03	"14,407.56"	2023-03-01	USD/THB	33.73	98.39	11.17%	8.38%	8.38%	108.38
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-06	"14,481.32"	2023-03-01	USD/THB	33.73	98.90	11.74%	8.80%	8.80%	108.80
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-07	"14,096.00"	2023-03-01	USD/THB	33.73	96.26	8.77%	6.57%	6.57%	106.57
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-08	"14,077.82"	2023-03-01	USD/THB	33.73	96.14	8.63%	6.47%	6.47%	106.47
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-09	"14,259.46"	2023-03-01	USD/THB	33.73	97.38	10.03%	7.52%	7.52%	107.52
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-10	"14,175.81"	2023-03-01	USD/THB	33.73	96.81	9.38%	7.04%	7.04%	107.04
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-13	"14,432.52"	2023-03-01	USD/THB	33.73	98.56	11.36%	8.52%	8.52%	108.52
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-14	"14,843.72"	2023-03-01	USD/THB	33.73	101.37	14.53%	10.90%	10.90%	110.90
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-15	"14,906.75"	2023-03-01	USD/THB	33.73	101.80	15.02%	11.27%	11.27%	111.27
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-16	"14,641.10"	2023-03-01	USD/THB	33.73	99.99	12.97%	9.73%	9.73%	109.73
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-17	"14,706.60"	2023-03-01	USD/THB	33.73	100.43	13.48%	10.11%	10.11%	110.11
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-20	"14,455.32"	2023-03-01	USD/THB	33.73	98.72	11.54%	8.65%	8.65%	108.65
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-21	"14,214.87"	2023-03-01	USD/THB	33.73	97.08	9.68%	7.26%	7.26%	107.26
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-22	"14,558.38"	2023-03-01	USD/THB	33.73	99.42	12.33%	9.25%	9.25%	109.25
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-23	"14,604.02"	2023-03-01	USD/THB	33.73	99.73	12.69%	9.51%	9.51%	109.51
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-24	"14,569.66"	2023-03-01	USD/THB	33.73	99.50	12.42%	9.32%	9.32%	109.32
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-27	"14,687.60"	2023-03-01	USD/THB	33.73	100.31	13.33%	10.00%	10.00%	110.00
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-28	"14,291.73"	2023-03-01	USD/THB	33.73	97.60	10.28%	7.71%	7.71%	107.71
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-29	"13,956.47"	2023-03-01	USD/THB	33.73	95.31	7.69%	5.77%	5.77%	105.77
